,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,Day,Time_Range
782,29/11/2015,4,malay,female,thin,40-50,yes,baby,big,red,formal,orange,short_sleeve,blue,short,blankets,5,7,no,Sunday,midnight
783,29/11/2015,4,foreigner ,female,thin,40-50,yes,baby,big,grey,casual,purple,short_sleeve,white,short,blankets,4,7,no,Sunday,midnight
784,29/11/2015,4,malay,female,fat,30-40,yes,toddler,big,black,casual,orange,short_sleeve,black,long,blankets,3,7,no,Sunday,midnight
785,29/11/2015,4,malay,female,thin,30-40,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,6,7,yes,Sunday,midnight
786,29/11/2015,4,malay,male,fat,40-50,no,no_kids,big,orange,casual,green,short_sleeve,orange,short,clothes,4,9,no,Sunday,midnight
787,29/11/2015,8,malay,male,moderate,30-40,yes,toddler,big,blue,casual,orange,short_sleeve,blue,long,clothes,6,10,no,Sunday,morning
788,29/11/2015,8,chinese,male,thin,20-30,no,no_kids,big,black,casual,green,short_sleeve,black,long,clothes,3,8,no,Sunday,morning
789,29/11/2015,9,malay,male,thin,40-50,no,no_kids,big,yellow,casual,grey,short_sleeve,blue,long,clothes,6,10,no,Sunday,morning
790,09/12/2015,9,malay,male,moderate,30-40,no,no_kids,big,black,casual,green,short_sleeve,black,long,blankets,6,7,no,Wednesday,morning
791,09/12/2015,15,malay,female,thin,30-40,no,no_kids,small,white,casual,white,long sleeve,brown,long,clothes,3,7,no,Wednesday,afternoon
792,09/12/2015,15,malay,male,thin,30-40,no,no_kids,small,green,casual,blue,short_sleeve,blue,long,blankets,6,10,no,Wednesday,afternoon
793,09/12/2015,16,malay,female,thin,40-50,no,no_kids,small,pink,traditional,black,long sleeve,black,long,clothes,5,8,no,Wednesday,afternoon
794,09/12/2015,16,malay,female,thin,40-50,no,baby,big,blue,casual,red,long sleeve,blue,long,clothes,4,7,yes,Wednesday,afternoon
795,09/12/2015,17,malay,male,thin,30-40,yes,baby,big,blue,casual,green,short_sleeve,black,short,blankets,6,8,no,Wednesday,afternoon
796,09/12/2015,17,malay,female,moderate,40-50,no,young,big,black,casual,white,long sleeve,black,long,blankets,6,7,yes,Wednesday,afternoon
797,09/12/2015,17,malay,female,moderate,30-40,yes,no_kids,big,blue,traditional,green,long sleeve,brown,long,blankets,3,9,yes,Wednesday,afternoon
798,09/12/2015,17,malay,female,moderate,40-50,yes,young,big,brown,casual,white,short_sleeve,black,long,blankets,3,9,no,Wednesday,afternoon
799,09/12/2015,18,malay,female,moderate,30-40,no,toddler,small,white,casual,white,short_sleeve,grey,long,clothes,4,7,no,Wednesday,afternoon
800,09/12/2015,19,indian,male,moderate,40-50,no,no_kids,big,grey,casual,white,short_sleeve,orange,short,blankets,4,8,no,Wednesday,afternoon
801,09/12/2015,20,malay,female,thin,30-40,no,no_kids,small,white,casual,grey,long sleeve,green,long,blankets,3,8,no,Wednesday,night
802,09/12/2015,20,malay,female,moderate,40-50,no,no_kids,small,white,casual,red,long sleeve,black,long,clothes,3,10,no,Wednesday,night
803,09/12/2015,20,malay,male,fat,30-40,no,no_kids,big,grey,casual,white,short_sleeve,black,long,blankets,3,7,no,Wednesday,night
804,09/12/2015,20,malay,female,moderate,50-60,no,no_kids,big,purple,traditional,pink,long sleeve,pink,long,clothes,3,7,yes,Wednesday,night
805,09/12/2015,20,indian,female,moderate,30-40,no,no_kids,big,green,traditional,brown,short_sleeve,black,long,clothes,6,10,no,Wednesday,night
806,09/12/2015,20,malay,male,moderate,20-30,no,no_kids,big,blue,casual,white,short_sleeve,black,long,blankets,4,8,no,Wednesday,night
